Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,label
0.35982153,-0.09777896,-0.576445,0.5561179,0.14734396,-0.26487926,-0.079493545,0.3825815,0.71345794,0.13683796,0.42473394,0.95201796,0.6183694,-0.19652995,-0.06662,0.30168247,0.50662476,-0.5907407,-0.4332159,0.38456735,1
0.19652042,0.39405096,-0.048356984,0.7261794,0.1838712,0.22459045,0.16894329,0.49086216,0.41228244,0.23047213,0.4133045,0.8649493,0.39153922,-0.23975205,0.06558225,0.5689691,0.6498157,-0.52412605,-0.30096918,0.5939514,1
0.1058359,0.85567045,0.4722709,0.6061543,0.1689288,0.67852706,0.38707784,0.28662387,0.06752171,0.40977374,0.2555703,0.19714789,0.18035483,-0.08277304,-0.035027545,0.72862023,0.6892371,-0.4944548,-0.22198772,0.76620364,1
1.3285089,0.8671159,0.723758,0.95821005,1.1362342,-0.036347926,0.13947505,1.3480215,1.1341243,0.08580708,0.19396128,1.3727067,0.6723929,-0.054930724,-0.010532136,0.36157677,0.37298495,-0.44890875,-0.474732,0.09115091,1
1.121934,0.76774853,0.873792,1.2421334,0.9282949,-0.063127205,0.495946,1.6300566,1.1605545,0.25138015,0.26156357,1.3712969,0.4245243,-0.17452395,0.11361585,0.34535846,0.5767294,-0.46555775,-0.43057305,0.115266345,1
0.9945438,0.07485581,0.69191647,0.7650606,0.9920822,-0.14566176,0.1101493,0.5201907,1.2230321,0.35764906,0.12801042,0.54475313,0.57424915,-0.1086432,-0.2713758,0.56682324,0.59969777,-0.4992791,-0.48680568,0.28912252,1
0.8775171,0.28006098,0.90977806,0.72097963,0.9023688,-0.082466014,0.10619731,0.37031347,1.0807779,0.16022274,0.1983886,0.7505795,0.54489934,-0.07590947,-0.060647335,0.545883,0.5948698,-0.39753723,-0.44985327,0.054600563,1
0.29168364,0.5988165,0.46291527,0.5219084,0.15353613,0.3961622,-0.10515021,0.14875889,0.4915591,0.39173958,0.10418999,0.6057652,0.34835282,0.15098763,-0.055036943,0.49502113,0.63878936,-0.026852593,-0.42547637,0.016564503,1
0.29168364,0.83285177,0.23573665,0.51539254,0.15353613,0.8228738,-0.2767413,-0.03081304,0.4915591,0.3707985,-0.07899558,0.23725346,0.34835282,0.35450867,-0.07335072,0.3585649,0.63878936,0.28487292,-0.39689842,0.099884905,1
0.29168364,0.12659968,0.23573665,0.51539254,0.15353613,-0.28981647,-0.2767413,-0.03081304,0.4915591,0.1730469,-0.07899558,0.23725346,0.34835282,0.1967974,-0.07335072,0.3585649,0.63878936,0.11145447,-0.39689842,0.099884905,1
0.5596891,-0.08659595,0.8564957,0.98034215,0.19416921,-0.40532106,0.047991876,0.7342615,0.80172145,0.20929392,0.1042105,1.0145935,0.67114997,0.017233638,-0.1299656,0.55763143,0.57572263,-0.20688155,-0.29750043,-0.06317805,1
0.23150092,-0.21821271,0.14309329,0.75444615,0.119350605,-0.5429855,-0.20656113,0.6707325,0.9373259,0.09162065,0.1270565,1.0893221,0.78303146,-0.07403154,-0.07172113,0.5013354,0.50414914,-0.36740887,-0.6317436,-0.16578843,1
0.03827428,-0.24137232,0.24196194,0.15037283,0.2997715,-0.28569946,-0.009482482,0.2655536,0.90688163,0.2411812,0.1773222,0.85919714,0.65962833,-0.032387238,-0.14145505,0.28358787,0.35097805,-0.48403162,-0.52465326,-0.048835985,1
0.8772978,-0.2390979,0.47941467,0.9213339,0.93504065,0.27183953,0.1419896,0.61633605,1.1348232,0.5194497,0.1938298,0.9133936,0.59575707,-0.018118782,-0.1733274,0.32270694,0.21827365,-0.5266285,-0.4498477,0.05548955,1
1.149855,1.0306895,0.88027084,0.9352588,0.638608,0.8191426,0.745529,0.33566457,0.9503369,0.81490654,0.39575455,0.63564193,0.5871548,-0.077695444,-0.051814537,0.26550874,0.18251127,-0.5185239,-0.60017395,-0.051452465,1
0.34630823,0.45421866,0.24362941,0.27422342,-0.033014685,0.13468257,0.1869268,0.011177462,0.45177904,0.6419171,0.20959193,0.63347673,0.64972854,-0.19884908,-0.036768567,0.38104492,0.18478186,-0.6677916,-0.5795114,-0.20129995,1
0.1827869,-0.35391775,-0.52349865,0.45888364,-0.13901812,-0.26992744,-0.08664426,0.1196064,0.5929465,0.25548446,0.016580818,0.75469273,0.56507975,-0.31288028,0.01861181,0.31827113,0.24673374,-0.6765376,-0.591392,-0.0967108,1
-0.07402785,-0.3864638,-0.4324338,0.43174574,0.188304,-0.3895664,-0.35046038,0.4266485,0.64434487,0.192923,0.20526779,0.71978796,0.46928844,-0.29246426,-0.11794415,0.39179966,0.21649775,-0.54852873,-0.55029446,-0.18038616,1
0.61065453,-0.2860088,-0.35330063,0.9153757,0.44975504,-0.12875265,-0.30769295,0.63949203,0.7002271,0.24476524,0.18434414,0.70186275,0.54721594,-0.19071174,-0.102879055,0.4192141,0.28523576,-0.7017254,-0.42517626,-0.09262418,1
0.9055683,0.45388082,0.9052132,1.2086265,0.49754593,0.48233125,0.86717075,0.6831377,0.5827234,0.59269,0.6708598,0.51810247,0.63815445,-0.11563293,-0.18050367,0.2944719,0.45450634,-0.57487774,-0.24248798,0.06270896,1
0.19859268,0.1995415,0.6371972,0.53573906,0.07872583,0.23491707,0.52534086,0.53127736,0.6661029,0.53216475,0.5786112,0.8038507,0.49897638,-0.22687417,-0.11352788,0.49207407,0.0834707,-0.5422467,-0.41581324,0.084971674,1
0.30056876,-0.47765994,-0.38221407,0.50436527,0.34310988,-0.32462344,-0.3527247,0.39121452,0.7685727,0.03381109,0.17176844,0.85248107,0.44224015,-0.3086798,-0.11224359,0.32151777,0.18292505,-0.45866546,-0.5610399,-0.062187225,1
0.16031806,-0.19512485,0.039517235,0.6736437,-0.021168232,0.20542958,0.26722285,0.45287868,0.6852464,0.22771521,0.36673963,0.7769019,0.53142256,-0.007523873,0.36962348,0.43492064,0.28789267,-0.012194936,0.45599332,0.29223984,1
0.19952798,0.6265294,0.88519055,0.85503215,-0.08339028,0.75018775,0.7551507,0.5103328,0.6852464,0.95310324,0.4279899,0.5258131,0.55272293,0.19660997,0.44184366,0.5633392,0.26985553,0.010413364,0.478754,0.5634891,1
0.20212418,0.83869076,1.1149228,0.1786872,0.44175464,0.8427967,0.8235537,0.16510278,0.34876573,0.954303,0.29450354,0.13495983,0.3398344,0.097254366,0.053029247,0.44994596,0.21233603,-0.38684836,-0.16274288,0.11385845,1
0.20950049,-0.6162702,-0.115066834,0.666818,0.25694945,-0.29438904,-0.46029416,0.31825,0.44060504,-0.048385374,0.08291167,0.337365,0.3559208,-0.34737965,-0.23949996,0.40791893,0.37361234,-0.44069833,-0.38042143,0.041821558,1
0.4151127,-0.4197843,-0.26516357,1.1676975,0.4281731,-0.5010265,-0.39442015,0.52293277,0.841059,-0.118595004,0.06977563,0.80728877,0.49008608,-0.3760597,-0.16899836,0.38233924,0.37703946,-0.43332264,-0.46235234,0.057205915,1
0.20116633,-0.46686155,-0.5498611,1.2042035,0.39737484,-0.64074636,-0.17759882,0.52716136,0.8559716,-0.14591435,0.15137023,0.81750983,0.4999822,-0.11907405,-0.07749472,0.3786153,0.20011955,-0.5477482,-0.45832014,0.07753281,1
3.341375,2.1128576,2.8585079,3.0983322,2.3966544,1.2334391,1.9114102,2.1526623,2.7844625,1.6707205,2.3407228,2.636839,1.9156245,0.9574299,1.4457045,1.6575683,1.3214072,0.23090623,0.8425562,1.1091535,1
3.2154212,1.0404279,0.5898527,0.6348302,2.2692773,0.6127925,0.21410349,0.4453752,2.7844625,1.2561214,0.026852844,0.24143077,1.7865045,0.32682404,-0.18969855,0.2765505,1.2272569,-0.4577565,-0.6374732,-0.061545204,1
0.8537367,0.81438804,0.7260087,0.25566205,0.089330725,0.84888214,0.84761804,0.30268586,0.22918323,0.7499322,0.43006766,-0.24143887,0.6865294,0.211539,-0.12354103,0.34787342,0.41615063,-0.5138668,-0.56828904,-0.17168042,1
0.14247127,0.47883248,0.44643983,0.32061252,0.19543771,-0.11825358,0.31089252,0.044121813,0.6485306,0.08550202,0.41126814,0.72452384,0.5915249,-0.30842036,-0.1669105,0.3020687,0.29741552,-0.36512324,-0.57867944,0.121816136,1
0.1830364,-0.16374671,0.93967754,0.8382494,0.43288812,-0.38128173,0.26005733,0.5519675,0.88869274,0.15290874,0.1756046,0.897804,0.58068967,-0.1008776,-0.25208107,0.46372908,0.38815105,-0.5398104,-0.59727097,0.1488298,1
0.6801276,0.4909077,0.8893502,1.432582,0.65864885,0.114771664,0.54013866,0.9778159,0.7676579,0.16123812,0.46516833,1.009951,0.5249247,-0.06136811,-0.09356366,0.7974538,0.44035378,-0.48423567,-0.5597959,0.19344895,1
0.9341307,0.99677485,1.106242,1.6269393,0.69591546,0.7916223,0.8444768,1.080874,0.65383655,1.0645934,0.6241732,1.0034478,0.47494158,0.10126417,0.099250846,0.95553523,0.37598297,-0.38419804,-0.45583206,0.18949437,1
0.5776541,1.1771414,1.0230793,1.6269393,0.6105727,0.8868085,0.70583886,1.080874,0.8811094,1.0645934,0.577668,1.0034478,0.59553826,0.12654588,0.07587853,0.95553523,0.4822882,-0.4763914,-0.36646593,0.18949437,1
0.5229414,1.0602741,1.0234263,0.6139269,0.60136616,0.07350056,0.14621353,0.51464516,0.91551465,0.058312014,0.30624482,0.76040256,0.61199766,0.002607208,-0.15261227,0.45143035,0.40418503,-0.64050645,-0.33445138,-0.1148057,1
0.52684796,1.0147588,0.524687,0.3762144,0.31203195,0.29811996,0.009581922,0.23732592,1.0109121,0.15638375,0.31825486,0.5562492,0.6472393,-0.019421076,-0.118874565,0.24872018,0.2563882,-0.55438346,-0.27611223,-0.24917036,1
0.7475267,0.88235337,0.8830879,0.5671004,0.20943546,0.7334001,0.81888247,0.53924006,0.5741867,0.42877236,0.92280376,0.68295604,0.94642735,-0.07321298,-0.008727145,0.7335259,0.8353117,-0.6464584,-0.48482913,0.7929053,1
1.0107208,0.84878,0.497383,0.7288039,0.42865822,0.792131,0.3989585,0.5162545,0.5427314,1.0635428,0.64791906,0.4999133,0.55647784,0.009842265,0.007456852,0.53967655,0.2778016,-0.54807425,-0.49953204,-0.07662063,1
1.0107208,1.0550271,-0.037861202,0.7288039,0.42865822,0.99258226,0.3079325,0.5162545,0.5427314,1.1108819,0.85245824,0.4999133,0.55647784,0.39981508,0.38163233,0.53967655,0.2778016,0.23584805,0.34122702,-0.07662063,1
1.0107208,0.262162,0.61657095,1.3316996,0.42865822,0.045398172,0.3177008,1.064704,0.5427314,0.62817377,0.87760484,1.2898837,0.55647784,0.49909952,0.658655,1.3265887,0.2778016,0.5917863,0.6632048,1.2727237,1
1.0380876,0.25259474,0.7637787,0.82102185,0.7656126,0.01583388,0.0300419,0.67177576,0.8082769,0.34220293,-0.009054182,0.9240424,0.7227525,-0.014719616,0.22834468,0.6208199,0.3782915,-0.10282224,-0.2816311,0.67682046,1
1.0581052,-0.2183638,0.32273343,0.82024163,0.72323483,-0.31827584,0.05665461,0.5157535,0.8520243,-0.26186427,0.3574665,0.74695307,0.81216216,-0.109750845,-0.07487018,0.4724317,0.61018765,-0.41341972,-0.38507965,0.4310085,1
0.9636759,-0.5847766,0.22190294,0.30214968,0.55827826,-0.7637224,0.18219778,0.43710932,0.6689449,-0.32587168,0.27002096,0.62424874,0.8890513,-0.05738522,0.14860424,0.27472252,0.7896603,-0.15104307,-0.3837198,0.13321416,1
0.9636759,-0.4758207,0.38738823,0.74839807,0.55827826,-0.3668891,0.21892413,0.30953163,0.6689449,0.08591051,0.18331368,0.83104247,0.8890513,-0.004005465,0.11265108,0.540508,0.7896603,-0.32644683,-0.43724066,-0.08316395,1
0.9636759,0.4214181,0.76450485,0.72455555,0.55827826,0.09176667,0.24316078,0.2663768,0.6689449,0.29383323,0.45699814,0.8710664,0.8890513,-0.1415573,-0.105092645,0.49830696,0.7896603,-0.28668955,-0.5299655,-0.11842464,1
0.8939286,0.47841263,0.5917394,0.5981346,0.8937799,-0.15137154,0.2370494,0.768636,0.8288308,0.2265109,0.3846457,0.56129503,0.8482786,-0.12920715,-0.05609527,0.2397148,0.81493425,-0.47672793,-0.5303144,-0.11191787,1
1.0857835,0.34013674,0.7341853,0.73019725,0.88285136,0.0736003,0.39079922,0.5481777,0.97135925,0.39053425,0.6307649,0.87234515,0.8603844,0.06927788,-0.07095563,0.35663083,0.8000937,-0.64083236,-0.4638341,0.000516373,1
1.3129138,0.38138506,0.50228786,1.0342677,1.0131638,0.26521608,0.22099239,0.83006114,0.93617195,0.6475088,0.6255311,0.92472386,0.81424296,-0.055665065,-0.12495056,0.34073517,0.6941408,-0.40875834,-0.50694317,0.013142587,1
1.3129138,0.9414799,0.24001467,1.0426044,1.0131638,1.0207977,-0.11054298,0.86385274,0.93617195,1.1072228,0.2642047,0.903883,0.81424296,-0.1051113,-0.06381526,0.35537985,0.6941408,-0.46867302,-0.5625815,0.009590073,1
0.42610434,0.09248703,0.05021226,0.77490926,0.5367152,-0.030863917,-0.10947531,0.7764378,0.7615927,0.4398322,0.2243437,1.03372,0.8519969,-0.15008597,-0.19883278,0.52839595,0.5165521,-0.45741022,-0.48070872,-0.14147905,1
0.4087259,-0.14759997,-0.2474406,0.53531784,0.39666173,-0.22890334,-0.08266179,0.13879217,0.7792371,0.067628704,0.19978726,0.92554367,0.6418278,-0.17378576,-0.12113876,0.4617066,0.48725197,-0.5733627,-0.48374113,-0.17081036,1
0.67319226,-0.32333252,-0.10735154,0.58782107,0.40174034,-0.17268285,-0.1631582,0.33601087,0.83495635,-0.256599,0.17884475,0.67255604,0.61738825,-0.13347116,-0.11807023,0.28272417,0.46765167,-0.54955435,-0.47338855,-0.2271618,1
0.4265209,-0.78167295,0.21399412,0.6879993,0.32626134,-0.3590863,-0.08717759,0.4862445,0.8028074,-0.05852966,0.20440309,0.7897162,0.5531928,-0.013418748,-0.19230746,0.23537824,0.4167439,-0.3550769,-0.5116428,-0.081119426,1
0.43613517,-0.53542966,-0.009729387,0.44968697,0.39825752,-0.103994325,-0.21269038,0.46537748,0.78132993,0.06082723,0.12466692,0.6226216,0.62436616,-0.094503306,-0.19629312,0.16055427,0.56982076,-0.44065705,-0.62801427,-0.12956052,1
0.41403323,-0.017578388,0.106213614,0.35848528,0.5353863,0.028056622,-0.2625927,0.47396457,0.82098955,0.1796019,0.26105294,0.71666783,0.6396698,0.025242416,-0.11707278,0.1486034,0.5176918,-0.57003736,-0.5533621,-0.23253101,1
0.122726545,-0.025908384,0.009790082,0.19559509,0.10002359,-0.29196748,-0.5042106,0.15726855,0.84312797,0.07258033,0.24548341,0.6969543,0.5951026,-0.07787224,-0.031227168,0.24331555,0.2915814,-0.55889916,-0.57358426,-0.24540961,1
0.24888039,0.21978372,0.15345034,0.4155027,0.26892725,0.22606891,-0.14287908,0.21888115,0.81899065,0.14646415,0.12513554,0.546339,0.6098077,-0.17557763,0.021402946,0.23321255,0.21097371,-0.502175,-0.549466,-0.16155873,1
0.46079764,0.064356335,0.024895089,0.1609843,0.15548272,-0.010565833,0.06510701,0.034861136,0.7515259,0.08717148,0.13817888,0.61695707,0.6198103,-0.026706854,-0.005389663,0.31681377,0.3687657,-0.66253364,-0.4913328,-0.073582575,1
0.5255893,0.12653412,0.085189216,0.08988216,0.3335292,-0.19056183,0.15210159,0.14830306,0.9029109,0.41114172,0.30425212,0.73603237,0.6549012,-0.0442828,-0.07322681,0.30210012,0.40727973,-0.48013037,-0.55034596,-0.11281338,1
0.31300604,-0.11944305,-0.069200024,0.30459544,0.57975835,-0.14284419,-0.11118635,0.31593516,1.0089126,0.40552408,0.19843243,0.6495502,0.55449355,-0.16186908,-0.05455192,0.2825873,0.33285,-0.48667243,-0.47074923,-0.20684965,1
0.48133788,-0.07582901,-0.23827736,0.10244807,0.42286646,-0.059930634,-0.30080178,0.2999696,1.0028707,-0.01228914,0.232183,0.7149474,0.48383805,-0.15858746,-0.057289045,0.23540322,0.4146844,-0.58303934,-0.43074334,-0.43946707,1
0.65966856,-0.16990677,-0.2812564,0.6369021,0.3361323,-0.086747296,0.005515266,0.32754323,0.50749993,0.26297387,0.5865085,0.78983927,0.56838316,-0.05751718,-0.08620621,0.24309096,0.46659973,-0.40877742,-0.4825523,-0.30613014,1
0.65784115,-0.14444005,-0.16212356,0.55252844,0.5129534,-0.09760566,0.15368581,0.4804916,0.9137817,0.26233947,0.6094548,0.86707914,0.7149602,0.005103583,-0.114471115,0.33611512,0.24744606,-0.3873776,-0.48348546,-0.08342289,1
0.3132685,0.032410868,0.1506788,0.32768425,0.15759496,-0.19928788,-0.19956836,0.17660582,0.9976664,0.33864304,0.33396617,0.6838395,0.5987865,-0.008464719,-0.060292497,0.3105644,0.49270222,-0.45927155,-0.5757013,-0.1499388,1
0.48672575,0.2144127,0.3581917,0.38217485,0.08073971,-0.13136318,-0.023465835,0.011047309,0.92249054,0.26062903,0.3830699,0.4583718,0.58439505,-0.09965069,-0.022217965,0.2743092,0.50946015,-0.4469689,-0.5471364,-0.14600553,1
0.31304014,-0.30926344,0.18116619,0.0795942,0.27986053,0.000897476,-0.16245781,0.3643611,0.6216996,0.62167895,0.14959298,0.6169461,0.34272197,0.0082825,-0.17919439,0.15015955,0.42271003,-0.59940743,-0.5441755,-0.30318114,1
0.18899468,-0.12047846,0.019541612,0.08127501,0.291801,-0.08519756,-0.22094806,0.3851894,0.6459769,0.45909852,0.46606883,0.5168014,0.5006579,-0.024225127,-0.13307217,0.12461525,0.42128655,-0.58638257,-0.52024674,-0.4122229,1
0.50220925,0.026954988,0.52311623,0.86160165,0.55022734,0.13872276,0.27890703,0.80812657,0.6213544,0.4176434,0.6584934,0.7729279,0.68673605,0.03819762,-0.028971156,0.42940167,0.55664223,-0.48926908,-0.47749943,-0.17083406,1
0.6060326,0.1776792,0.59156275,1.1102047,0.651167,0.100890614,0.30013934,0.8389502,0.55278563,0.40395647,0.5203684,0.6243648,0.72853756,0.008348414,-0.1209442,0.4239947,0.4882941,-0.5290133,-0.5211072,-0.06252362,1
0.5664014,0.32076153,0.5148168,0.29826182,0.34283033,0.075077586,0.034172993,0.25093645,0.78905654,0.16881394,0.34342265,0.45199588,0.6292297,-0.15105525,-0.033429537,0.0894887,0.25221843,-0.36090773,-0.33866072,-0.24560644,1
0.7904405,0.42349175,0.46618265,0.74794763,0.72393996,-0.055394318,-0.18252444,0.41020122,1.1653011,-0.015807936,0.3538487,0.90079117,0.5913112,0.079270266,-0.20011336,0.19401501,0.30865285,-0.54685843,-0.4007448,-0.17110346,1
1.0639588,0.29033813,0.5166067,1.0680403,1.0110872,-0.13006988,-0.09792328,0.8664628,1.1829174,0.20684114,0.4050738,0.9783467,0.7177639,0.025723146,0.077250056,0.39425948,0.39367652,-0.5809408,-0.43993437,-0.061019745,1
1.0075415,1.0040692,0.54075915,1.1331309,0.9296289,0.5068489,-0.19483039,1.0313517,1.1402462,0.45700777,0.3200141,0.8853084,0.72845995,-0.05369062,0.33875278,0.42437646,0.38723218,-0.3022908,-0.42587498,0.08580909,1
1.0075415,1.0179496,0.87652844,1.1331309,0.9296289,0.4917473,-0.35156018,1.0313517,1.1402462,0.4553613,-0.053328894,0.8853084,0.72845995,0.108769104,-0.039680913,0.42437646,0.38723218,-0.13170096,-0.16417666,0.08580909,1
1.0075415,0.95017475,0.776544,1.1331309,0.9296289,0.78455776,-0.3553235,1.0313517,1.1402462,0.588301,-0.11378444,0.8853084,0.72845995,0.26358685,0.04971015,0.42437646,0.38723218,0.17404924,-0.20316528,0.08580909,1
1.4348562,1.264507,0.8527897,-0.04962741,0.7888825,1.0466313,1.0189873,-0.008055837,0.497638,0.929901,1.048893,0.30036762,0.7457255,-0.005638776,0.120565616,0.52987987,0.21574715,-0.457008,0.054942824,-0.10442698,1
1.4348562,0.9593652,0.76093125,-0.04962741,0.7888825,0.9478883,0.77614903,-0.008055837,0.497638,0.67110455,0.7534188,0.30036762,0.7457255,-0.074418575,0.0489451,0.52987987,0.21574715,-0.5681663,-0.21147424,-0.10442698,1
1.4348562,0.9403345,0.806944,0.7979451,0.7888825,0.8960357,0.7627417,1.0380963,0.497638,0.67825955,0.71016353,0.6145442,0.7457255,-0.02441925,-0.08215302,0.48873857,0.21574715,-0.6197454,-0.50984365,0.21163297,1
0.8357199,0.5712425,0.49048313,1.0123837,0.8670516,0.4222778,0.32980907,0.85883164,0.91592944,0.42351204,0.5106547,0.6732641,0.66340095,-0.22345619,0.10074307,0.5343494,0.73779213,-0.59293944,-0.51353496,0.3071203,1
0.523135,0.9143243,0.8458805,1.1937534,0.32587454,0.81374544,0.52631795,0.61732376,0.6639721,0.9451776,0.61058134,0.64619595,0.65315974,-0.08584194,0.056477636,0.5903011,0.7411574,-0.25020194,-0.4056196,0.38039288,1
0.5520285,1.0076004,0.874477,1.1937534,0.19251318,0.89949197,0.6792084,0.61732376,0.6526171,0.9451776,0.60491025,0.64619595,0.9031085,-0.014359737,-0.021577995,0.5903011,0.6643521,-0.376506,-0.35718298,0.38039288,1
0.5520285,0.8343936,1.0543433,1.1937534,0.19251318,0.66912,0.8138781,0.61732376,0.6526171,0.43344855,0.59987116,0.64619595,0.9031085,-0.13124824,-0.090002075,0.5903011,0.6643521,-0.58434874,-0.52569914,0.38039288,1
0.3574124,0.7070017,0.94030344,1.2371085,0.52283293,0.55492705,0.64785737,0.67021906,0.5466508,0.42235368,0.5876325,0.7366935,0.6354234,-0.14151672,-0.05010928,0.26975623,0.368313,-0.4063445,-0.4871099,-0.33636928,1
0.4433149,0.9046791,0.9070722,1.0126828,0.59493,0.899052,0.73889405,0.34898272,0.9866297,0.9460602,0.58677524,0.823972,0.6213609,0.015163555,0.058365744,0.31106082,0.29743195,-0.43915033,-0.45145363,-0.3603259,1
-0.07690485,0.93428576,0.9418517,0.15068431,0.011360411,0.9149905,0.7289022,0.49400544,0.6168396,0.9460602,0.60100853,0.7231136,0.6101999,0.001751974,-0.014435222,0.3196914,0.5343083,-0.37110457,-0.52459097,0.012242318,1
0.14244543,-0.3766206,-0.33738652,0.052455544,0.15104844,-0.21684837,-0.24929464,0.22211473,0.6591457,0.08900032,-0.004274736,0.8060552,0.5466946,-0.13388003,-0.095489845,0.19732718,0.5069902,-0.3828373,-0.46734428,0.026181445,1
0.23342438,0.51919526,0.9171354,-0.0793029,0.50282776,0.40861565,0.86251074,0.2875887,0.6005497,0.36158156,0.6114002,0.6053532,0.48222384,-0.10238785,-0.03527174,-0.08933403,0.5392545,-0.48947173,-0.34931615,0.023453593,1
0.63295865,0.5393316,0.9101658,0.5844712,0.43310028,0.41261503,0.85703844,0.4318392,0.6329742,0.35188043,0.61103445,0.64079624,0.6311167,-0.024011187,-0.042264726,0.53525645,0.69906616,-0.6536415,-0.36932895,-0.14561483,1
0.7255309,-0.1511887,0.18492298,0.5880939,0.49070477,-0.19287738,0.030118778,0.4737305,0.6686521,0.21738338,0.21247932,0.71500653,0.58341545,-0.02734537,0.0386064,0.46246952,0.4931257,-0.4407475,-0.39181665,-0.08396552,1
0.559945,-0.11700321,0.30146244,0.48277754,0.4126214,-0.10957365,0.034991264,0.34244043,0.6398737,0.29564017,0.16888094,0.61170655,0.65014684,-0.08440865,-0.056783203,0.49785334,0.33357033,-0.605748,-0.45388025,-0.058338836,1
0.41904068,-0.025103759,0.22286625,0.27655438,0.2856063,-0.07758989,-0.1596549,0.117111236,0.50593424,0.13032693,0.14107639,0.4422001,0.74054486,-0.10138389,-0.17118327,0.30212897,0.40599966,-0.46334344,-0.5510911,-0.045974944,1
0.5355717,0.795463,0.9110547,0.3100923,0.5199801,0.6081014,0.6554507,0.24042574,0.12808524,0.38299292,0.5395113,0.31345728,0.7770203,-0.08768621,-0.14209683,0.22139838,0.34577984,-0.34395313,-0.5764161,0.13362534,1
0.3329522,1.031545,1.2178904,0.14414935,0.34661242,0.8072437,0.91177964,0.19159873,-0.028749907,0.54685926,0.60732645,0.06884798,0.76091343,-0.052642897,0.09289033,0.0913821,0.2577919,-0.3192683,-0.56372714,0.13360995,1
0.3329522,1.110072,1.3404802,0.14414935,0.34661242,0.74932766,0.94827163,0.19159873,-0.028749907,0.63111854,0.48112127,0.06884798,0.76091343,-0.106715396,0.055151127,0.0913821,0.2577919,-0.26064226,-0.4078201,0.13360995,1
